Id,Search Keyword,URL,Datetime,Tweet,User,Reply Count,Retweet Count,Like Count,Quote Count,Language,Source,Coordinates,Place,Hashtags,Reply to (User),Tweepy Mentioned Users Count,Tweepy Mentioned Username,Tweepy Geo,Tweepy Coordinates,Tweepy Place,Tweepy User Verified,Tweepy User Followers,Tweepy User Statuses Count,Tweepy User Location,Tweepy User Created At
1511343790522769413,#PPNNaik,https://twitter.com/IDbelasting/status/1511343790522769413,2022-04-05 14:03:33+00:00,"Tarif baru PPN kendaraan bermotor bekas.
#PPN #PPNMotorBekas #PPNNaik #TarifPPNNaik #PPN11Persen
https://t.co/hNUS5vHT2O",IDbelasting,0,0,0,0,in,Twitter Web App,,,"['PPN', 'PPNMotorBekas', 'PPNNaik', 'TarifPPNNaik', 'PPN11Persen']",None,0,[],,,,False,49,7813,Jakarta,Sat Aug 07 07:16:40 +0000 2021
1511154406024450048,#PPNNaik,https://twitter.com/paktani_vote/status/1511154406024450048,2022-04-05 01:31:00+00:00,"waspadai smua kemungkinan faktor #ekonomi jlg #lebaran ini, saat #ramadhan ada kenaikan #pertamax #PPNnaik #pertalite #solar langka #minyakgoreng masih sulit, kita spt dirundung masalah yg diibuat hadir oleh aktor2 besar. bgmn ini @msaid_didu @KRMTRoySuryo2 @PDemokrat @FPKSDPRRI",paktani_vote,0,0,0,0,in,Twitter Web App,,,"['ekonomi', 'lebaran', 'ramadhan', 'pertamax', 'PPNnaik', 'pertalite', 'solar', 'minyakgoreng']",None,0,[],,,,False,169,6282,tanah yang subur,Sun Nov 29 03:07:32 +0000 2009
1610500798747901954,#TarifPPN,https://twitter.com/DDTCNews/status/1610500798747901954,2023-01-04 04:58:06+00:00,"Kenaikan tarif PPN dari 10% menjadi 11% tercatat memberikan tambahan penerimaan pajak senilai Rp60,76 triliun pada APBN 2022.

#penerimaanpajak #PPN #tarifPPN #UUHPP #menkeu #srimulyani #pajak #nasional 
https://t.co/rgNeNG54IG",DDTCNews,0,0,1,0,in,Twitter Web App,,,"['penerimaanpajak', 'PPN', 'tarifPPN', 'UUHPP', 'menkeu', 'srimulyani', 'pajak', 'nasional']",None,0,[],,,,False,4051,31009,"Jakarta, Indonesia",Sat Jun 18 01:44:39 +0000 2016
1603325923465785344,#TarifPPN,https://twitter.com/IDbelasting/status/1603325923465785344,2022-12-15 09:47:43+00:00,PP No. 44 Tahun 2022 tentang Penerapan terhadap PPN dan PPnBM #PPN #PPnBM #UUHPP #tarifPPN #tarifPPnBM #PP44 https://t.co/y7g6DPJJe1,IDbelasting,0,0,1,0,in,Twitter Web App,,,"['PPN', 'PPnBM', 'UUHPP', 'tarifPPN', 'tarifPPnBM', 'PP44']",None,0,[],,,,False,49,7813,Jakarta,Sat Aug 07 07:16:40 +0000 2021
1535253307702120448,#TarifPPN,https://twitter.com/IDbelasting/status/1535253307702120448,2022-06-10 13:31:26+00:00,"Apakah akan jadi 12% sebelum 2025?
#PPN #TarifPPN #PPNNaik #PPN12Persen
https://t.co/DOPXK2GZn9",IDbelasting,0,0,0,0,in,Twitter Web App,,,"['PPN', 'TarifPPN', 'PPNNaik', 'PPN12Persen']",None,0,[],,,,False,49,7813,Jakarta,Sat Aug 07 07:16:40 +0000 2021
1534848743740416000,#TarifPPN,https://twitter.com/DDTCNews/status/1534848743740416000,2022-06-09 10:43:51+00:00,"Kenaikan tarif PPN diperkirakan akan menghasilkan tambahan penerimaan pajak senilai kurang lebih Rp44,4 triliun.

#UUHPP #tarifPPN #PPN #pajakpertambahannilai #PPN11persen #inflasi
https://t.co/q6aESNDswn",DDTCNews,0,0,0,0,in,Twitter Web App,,,"['UUHPP', 'tarifPPN', 'PPN', 'pajakpertambahannilai', 'PPN11persen', 'inflasi']",None,0,[],,,,False,4051,31009,"Jakarta, Indonesia",Sat Jun 18 01:44:39 +0000 2016
1517054313448624128,#TarifPPN,https://twitter.com/FarisAhmadDoni1/status/1517054313448624128,2022-04-21 08:15:08+00:00,"Kenaikan PPN demi pemulihan ekonomi nasional

#PPN #tarifbaru #TarifPPN #Tarif11Persen #PPN11 https://t.co/B4508SxgVh",FarisAhmadDoni1,0,0,0,0,in,Twitter Web App,,,"['PPN', 'tarifbaru', 'TarifPPN', 'Tarif11Persen', 'PPN11']",None,0,[],,,,False,26,628,,Thu Mar 31 03:54:48 +0000 2022
1517029640032100352,#TarifPPN,https://twitter.com/FarisAhmadDoni1/status/1517029640032100352,2022-04-21 06:37:05+00:00,"Kebutuhan pokok tidak termasuk dalam kenaikan tarif PPN
#PPN #tarifbaru #TarifPPN #Tarif11Persen #PPn11 https://t.co/SePUkbvZV3",FarisAhmadDoni1,0,0,0,0,in,Twitter Web App,,,"['PPN', 'tarifbaru', 'TarifPPN', 'Tarif11Persen', 'PPn11']",None,0,[],,,,False,26,628,,Thu Mar 31 03:54:48 +0000 2022
1516988191357603840,#TarifPPN,https://twitter.com/lanala92/status/1516988191357603840,2022-04-21 03:52:23+00:00,"Sudah disetujui DPR, tarif baru PPN 11%
#TarifPPN #tarifbaru #PPN11perse #PPN11 https://t.co/CJe3jQ1Y4v",lanala92,0,0,0,0,in,Twitter Web App,,,"['TarifPPN', 'tarifbaru', 'PPN11perse', 'PPN11']",None,0,[],,,,False,1,26,,Thu Apr 21 03:13:23 +0000 2022
1516987279419469824,#TarifPPN,https://twitter.com/sureljalaludin/status/1516987279419469824,2022-04-21 03:48:46+00:00,"Disetujui DPR, Tarif baru PPN 11%
#TarifPPN #PPN11persen #PPN11 #Tarifbaru https://t.co/mhM1eHifP4",sureljalaludin,0,0,0,0,in,Twitter Web App,,,"['TarifPPN', 'PPN11persen', 'PPN11', 'Tarifbaru']",None,0,[],,,,False,0,23,,Thu Apr 21 03:27:47 +0000 2022
1516973895886467072,#TarifPPN,https://twitter.com/claraptr96/status/1516973895886467072,2022-04-21 02:55:35+00:00,"Kenaikkan Tarif PPN

Pemerintah hanya menaikkan tarif PPN 1 persen
#PPN #Tarifbaru #TarifPPN #PPN11Persen #PPN11 https://t.co/dPzcovLGVD",claraptr96,0,0,0,0,in,Twitter Web App,,,"['PPN', 'Tarifbaru', 'TarifPPN', 'PPN11Persen', 'PPN11']",None,0,[],,,,False,0,5,,Thu Mar 31 03:41:18 +0000 2022
1512701853418414080,#TarifPPN,https://twitter.com/lensaRTV/status/1512701853418414080,2022-04-09 08:00:01+00:00,"Per 1 April 2022 lalu, Kementerian Keuangan (Kemenkeu) telah melakukan penyesuaian tarif PPN menjadi 11%. Namun, Kemenkeu juga menerapkan pengecualian objek PPN. Ini dia beberapa barang dan jasa yang bebas dari PPN. 

#ppn #ppnnaik #pajak #tarifppn #kemenkeu #bebasppn  #infopajak https://t.co/omjXDVsDs2",lensaRTV,0,0,0,0,in,TweetDeck,,,"['ppn', 'ppnnaik', 'pajak', 'tarifppn', 'kemenkeu', 'bebasppn', 'infopajak']",None,0,[],,,,False,9772,45601,Indonesia,Mon Mar 17 06:54:25 +0000 2014
